*******************************************************************************
Ephemeris / WWW_USER Thu Mar 11 18:40:32 2021 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Mercury (199)                   {source: DE431mx}
Center body name: Sun (10)                        {source: DE431mx}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1800-Mar-20 00:00:00.0000 TDB
Stop  time      : A.D. 1800-Mar-22 00:00:00.0000 TDB
Step-size       : 1 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Output units    : KM-S
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2378574.574305556, A.D. 1800-Mar-20 01:47:00.0000,  1.583041008649442E+07,  4.320900589025149E+07,  2.057218859996215E+06,
2378574.575000000, A.D. 1800-Mar-20 01:48:00.0000,  1.582708160916447E+07,  4.321012657331035E+07,  2.057617331124710E+06,
2378574.575694445, A.D. 1800-Mar-20 01:49:00.0000,  1.582375305446950E+07,  4.321124704515220E+07,  2.058015792195283E+06,
2378574.576388889, A.D. 1800-Mar-20 01:50:00.0000,  1.582042442242542E+07,  4.321236730577056E+07,  2.058414243205935E+06,
2378574.577083333, A.D. 1800-Mar-20 01:51:00.0000,  1.581709571304812E+07,  4.321348735515890E+07,  2.058812684154669E+06,
2378574.577777778, A.D. 1800-Mar-20 01:52:00.0000,  1.581376692635349E+07,  4.321460719331075E+07,  2.059211115039490E+06,
2378574.578472222, A.D. 1800-Mar-20 01:53:00.0000,  1.581043806235744E+07,  4.321572682021958E+07,  2.059609535858400E+06,
2378574.579166667, A.D. 1800-Mar-20 01:54:00.0000,  1.580710912107586E+07,  4.321684623587890E+07,  2.060007946609411E+06,
2378574.579861111, A.D. 1800-Mar-20 01:55:00.0000,  1.580378010252464E+07,  4.321796544028223E+07,  2.060406347290510E+06,
2378574.580555555, A.D. 1800-Mar-20 01:56:00.0000,  1.580045100671969E+07,  4.321908443342306E+07,  2.060804737899713E+06,
2378574.581250000, A.D. 1800-Mar-20 01:57:00.0000,  1.579712183367690E+07,  4.322020321529490E+07,  2.061203118435025E+06,
2378574.581944444, A.D. 1800-Mar-20 01:58:00.0000,  1.579379258341219E+07,  4.322132178589125E+07,  2.061601488894451E+06,
2378574.582638889, A.D. 1800-Mar-20 01:59:00.0000,  1.579046325594143E+07,  4.322244014520565E+07,  2.061999849275982E+06,
